GEOID,outage_duration_hr,mean_cust_affected,cust_affected_flag
06017030602,3.83,1,0
06031001601,7,24,0
06061021901,4.5,53,0
06055200704,1.84,1,0
06029003700,1.84,450,1
06085502901,4.33,1,0
06047001401,1.33,1,0
06013338302,2,16,0
06013380000,1.5,1,0
06077000402,1.33,40,0
06019000600,4.17,1,0
06017031100,1.34,2,0
06017030601,7.5,11,0
06107000202,0.67,1,0
06107000202,0.33,1,0
06107000202,0.67,1,0
06019004210,2,1,0
06081608700,11.34,4,0
06019005512,8.83,81.5,1
06097152906,7.17,1,0
06113011204,1.84,1,0
06047000503,0,1,0
06075017700,0.83,1,0
06085503510,3.51,1,0
06001406100,9.83,81,1
06033000300,1.5,2,0
06041132100,9.01,2,0
06107000100,3.5,28,0
06061020604,2.16,1,0
06005000402,7.5,25.5,0
06019005701,0.5,2,0
06019005701,0.5,3,0
06019002800,1.33,4,0
06047001402,3.66,44.5,0
06017030804,1.17,1,0
06019002800,1.17,11,0
06047000401,3,2,0
06077005106,0.33,31,0
06077005106,0.33,53,0
06001435400,0.84,1,0
06057000104,2.5,3,0
06077004703,0.67,1,0
06085512200,26.33,1,0
06079011101,3.17,1,0
06001444500,2.17,1,0
06053010701,1.66,1,0
06107003100,4.66,1,0
06001420300,1,1,0
06097153704,2,4,0
06097152905,5.51,51,0
06103001000,0.83,1,0
06029000507,20.33,6,0
06089012603,4.66,2,0
06045010300,1.83,1,0
06079011504,7.33,10,0
06019005701,4.16,58,0
06055201500,13.33,5,0
06089011500,7.16,7,0
06061020402,6.34,34,0
06081613200,1.33,1,0
06001437101,6.5,0,0
06017031405,2.5,2,0
06029000200,2.01,1,0
06085509201,6.84,11,0
06019004602,6.67,37,0
06101050402,2.5,5,0
06061021123,1.01,1,0
06017031406,7.51,8,0
06017031406,7.51,5,0
06061021204,0.67,3,0
06075047701,0.5,1,0
06087122202,4.17,13,0
06061020200,0.34,7,0
06077001500,5.84,4,0
06081609400,1.84,1,0
06087123300,7.17,1,0
06107000202,0.17,1,0
06013321102,3.67,28,0
06097154302,5.18,1,0
06007000102,0.84,21,0
06019005801,1.34,14,0
06095252107,2.01,1,0
06113011206,1.01,1,0
06017030601,3.67,3,0
06075010500,1.34,1,0
06061020200,0,3,0
06017030602,0,3,0
06017031406,2.51,1,0
06005000402,6.66,11,0
06075026402,1.84,1,0
06079011701,3.66,1,0
06079010707,4.16,1,0
06097152701,1.17,1,0
06013346201,1,1,0
06077003405,23.83,0.5,0
06029000300,2,1,0
06029003123,0.83,1,0
06053013500,0.33,1,0
06017031100,6.66,2,0
06039000103,2.83,7,0
06079011800,8.5,36,0
06039000509,4.66,10,0
06005000200,0.16,3,0
06081601300,2.99,5,0
06097152600,7.33,6,0
06077004902,1,1,0
06019007201,2,13,0
06077003213,3.49,14,0
06085501101,8.83,47,0
06107000202,0.67,1,0
06023000500,0.16,5,0
06109003100,1.67,5,0
06029004604,2.67,1,0
06089012603,4.33,2,0
06077001000,2.17,1,0
06033001100,7.33,19,0
06113011002,0,1,0
06081602700,0.34,1,0
06085503204,7.01,39,0
06045010600,5.5,18,0
06107000301,3.83,367.5,1
06097153401,1.51,1,0
06041124200,4.17,80,1
06001404502,2.01,15,0
06081607200,12.83,29,0
06057000702,1.83,137,1
06023011200,11.01,1,0
06001441402,2.67,1,0
06017030603,2.34,3,0
06113010401,2.34,1,0
06101050604,7.67,37,0
06029003700,4,1,0
06089012302,1.67,1,0
06101050603,1.83,12,0
06109003100,2.01,3,0
06061020402,0,1,0
06061020402,0,11,0
06113011400,4.83,17,0
06087122003,5.17,8,0
06085511800,4.33,8,0
06019005904,3.66,32,0
06041112100,0.83,1,0
06009000400,23.17,1,0
06001435104,3.16,130.5,1
06097150305,2.16,1,0
06001435104,0,1,0
06041114200,0.17,19,0
06089012400,0.5,1,0
06001435104,0,1,0
06085507002,4.34,12,0
06013343002,4.16,5,0
06029003500,1.67,1,0
06019002800,2.83,13,0
06023010700,2.16,1,0
06077004800,5.5,3,0
06045010200,0,5,0
06045010200,0,1,0
06045010200,0,1,0
06077002202,0.83,4,0
06045010200,0.33,1,0
06019001800,1.33,1.5,0
06045010200,0,1,0
06045010200,0.33,1,0
06045010200,0.33,1,0
06013347000,5.16,15,0
06045010200,0.33,1,0
06045010200,0.33,1,0
06087120200,3.17,1,0
06045010200,0.33,1,0
06045010200,0.33,9,0
06045010200,0,1,0
06045010200,0,3,0
06045010200,0.33,1,0
06045010200,0,1,0
06045010200,2.33,96,1
06045010200,0.33,64.5,0
06045010200,0,2,0
06045010200,0,1,0
06045010200,0.33,1,0
06045010200,0.33,3,0
06045010200,0.33,1,0
06045010200,0.33,20,0
06045010200,5.83,487.5,1
06045010200,0.33,2,0
06045010200,0.33,1,0
06045010200,0.33,3,0
06001435104,0,1,0
06013373000,5,17,0
06045010200,0.33,1,0
06097152000,1,1,0
06045010200,0.33,1,0
06045010200,0,1,0
06085512032,0.66,2,0
06001451101,0.33,1,0
06001404502,6.5,8,0
06045010100,0.16,1,0
06075035201,6.83,36,0
06007000102,3,5,0
06009000400,51,1,0
06045010200,0.16,1,0
06045010200,0.16,2,0
06097153706,2.66,9,0
06045010200,0.16,1,0
06017031302,2.66,1,0
06045010200,0.16,1,0
06085500300,9.99,2,0
06001437600,3.83,1,0
06045010200,0.16,1,0
06045010200,0.16,1,0
06063000502,0.83,319,1
06029003122,5.33,53,0
06045010200,0.16,1,0
06075025402,1.5,1,0
06075035202,6.33,14,0
06097153403,0.49,1,0
06061021204,2.84,1,0
06085510001,0.33,1,0
06013382000,2.84,1,0
06085506900,1.67,16,0
06045010200,0,1,0
06097152802,0.84,1,0
06013332000,4.84,1,0
06097154304,2.84,21,0
06085509801,1.17,1,0
06081608700,16.99,1,0
06013354002,1.66,6,0
06085506900,0.16,14,0
06029000908,0,1,0
06087100600,7.33,4,0
06089012603,5.5,7,0
06057000600,1,2,0
06045010200,5.33,697,1
06075030301,4,1,0
06029001400,0.67,1,0
06001422300,6.17,12,0
06097154100,6.34,2.5,0
06041103100,2.51,1,0
06019005701,0.17,3,0
06103000100,0.17,1,0
06019006202,12.34,2.5,0
06017030804,0.34,1,0
06087122100,4.34,18,0
06001451601,2.01,1,0
06047000901,1.83,1,0
06079010300,3.5,1,0
06001433400,4.17,29,0
06001432400,0,1,0
06001432400,0,1,0
06001432400,0,1,0
06041132100,6.67,1,0
06013320003,0.67,1,0
06061020200,0,3,0
06061020200,0.5,2,0
06001432400,1.01,2,0
06067009900,5.67,32,0
06053010102,4,2,0
06031001200,2,1,0
06047000504,1.01,1,0
06019004301,5.84,22.5,0
06095251000,1.33,1,0
06009000504,1.5,3,0
06081603100,1.01,1,0
06089012603,0.84,3,0
06081611500,27.16,12,0
06019002701,0.84,1,0
06009000210,2.16,1,0
06077005132,3.33,1,0
06013348000,6.67,5,0
06017031000,0,1,0
06013360101,3.66,7,0
06087122400,3,2,0
06085508001,0.5,1,0
06039000102,1,1,0
06115041000,20.66,1,0
06055201800,2.83,3,0
06017031402,2.33,2,0
06057000401,0.33,1,0
06113011203,0.67,1,0
06019005704,0.5,7,0
06013325000,1.16,1,0
06085504601,0.16,1,0
06089012604,0.33,1,0
06031000200,2.16,1,0
06061020200,0.16,1,0
06047001003,4.83,2,0
06085512005,4.83,1,0
06103000400,0.51,2,0
06113011002,0.67,1,0
06109003100,2.84,1,0
06097150306,2,1,0
06075030101,2.84,1,0
06085507002,3.01,12,0
06109003100,2.17,4,0
06095252402,1,1,0
06107000301,2.5,1,0
06075017700,0,1,0
06001438100,1.33,1,0
06001421100,1,1,0
06001450200,4.16,1,0
06053000701,2.5,13.5,0
06001401100,0.34,1,0
06029006201,0.17,1,0
06081603900,1.67,1,0
06085507701,0.17,1,0
06013302009,15.16,1,0
06085503121,0.33,1,0
06087122201,1.83,23,0
06097153502,0.49,1,0
06075010500,2.83,1,0
06055201200,0.83,1,0
06097153703,4.33,1,0
06013345111,2.83,1,0
06013359202,1.66,1,0
06097153300,1.33,1,0
06047001402,0.33,17,0
06019005701,0.33,7,0
06001436900,2.99,1,0
06061023400,0.67,1,0
06019005000,0.83,1,0
06053011204,0.5,1,0
06085503121,0,1,0
06085507302,1.33,29,0
06013383000,2.34,1,0
06079011102,1.17,88,1
06013355107,5.34,1,0
06077004106,1.83,1,0
06087122400,2.5,1,0
06115040200,0.84,1,0
06085508602,1.33,1,0
06019005704,0.33,10,0
06097150500,1.5,1,0
06101051000,0.99,1,0
06061020200,0,5,0
06113010401,5.67,3,0
06055201102,4.99,1,0
06103000400,0.33,1,0
06017030804,0.34,4,0
06057000801,2.17,1,0
06045010200,2.33,1,0
06001406400,0.83,1,0
06031000404,2.17,1,0
06029000101,0.17,6,0
06081605500,1.84,53,0
06023000400,1.5,1,0
06101050403,1.67,5,0
06101050403,1.5,5,0
06061020200,0.17,1,0
06061021123,1,1,0
06005000500,0.66,1,0
06085500300,1.5,15,0
06081601200,0.83,1,0
06075031400,5,1,0
06053011304,2.83,1,0
06101050302,1.5,1,0
06079012302,0.99,5,0
06061021501,1.83,4,0
06017030801,2.33,1,0
06055201500,0.5,1,0
06075015801,2.17,1,0
06089012603,1.83,1,0
06097153705,0.66,1,0
06099000102,0.16,1,0
06075020700,3,1,0
06045010200,0.16,1,0
06039000503,1.16,3,0
06041131100,1.51,12,0
06095252000,0.83,1,0
06019006502,3.33,1,0
06079012304,4.67,1,0
06019002800,2.5,1,0
06087122203,3.34,1,0
06047000902,0.33,1,0
06013341000,0.83,1,0
06085507401,7.5,1,0
06113011500,2.34,1,0
06029000700,0.82,1,0
06013356002,17.32,1,0
06099000202,0.16,1,0
06085502500,3.5,1,0
06001433800,3.5,1,0
06107000202,1.66,13,0
06013372000,1.66,1,0
06075030800,0,6,0
06115040200,0,1,0
06099000102,0.67,6,0
06099000102,0.67,1,0
06001400400,1.33,1,0
06023011600,3,1,0
06079011300,0.84,1,0
06075010700,1.5,1,0
06001440301,3.5,1,0
06019005100,2.5,1,0
06079011102,11.33,29,0
06045010600,1,1,0
06019005518,4.84,1,0
06087122202,3.5,10,0
06087121000,2.17,1,0
06085512032,0.34,2,0
06057000702,0.34,1,0
06113011400,1.34,1,0
06095251701,1.5,1,0
06103000400,0.51,2,0
06089012400,0.51,1,0
06075026001,0,1,0
06029000200,0.67,1,0
06075020300,0.67,1,0
06083002502,8.67,1,0
06075016500,1,1,0
06023000900,1.5,1,0
06019004207,6.17,4,0
06019004207,3,1,0
06047000503,0.17,2,0
06029003306,1.84,1,0
06029001902,1,1,0
06077003900,1.34,1,0
06077003900,2.83,2.5,0
06077003900,2.5,9,0
06077003900,2.83,1,0
06077000801,1,1,0
06099000202,0.66,1,0
06075045100,3.83,1,0
06075030101,0,132,1
06041114200,0,1,0
06045011102,0.16,1,0
06031001200,3.99,1,0
06095252102,6.16,1,0
06041114200,2.83,1,0
06029001000,0.83,1,0
06017030804,2.99,1.5,0
06101050402,0,1,0
06061020200,0.49,4,0
06053010501,1,1,0
06001451101,1,1,0
06081605500,9.32,88,1
06001436402,4.99,1,0
06079011102,1.5,1,0
06085508703,1.33,1,0
06001401100,1.16,1,0
06085507001,5.5,1,0
06101050402,0.33,1,0
06033000600,1,1,0
06083002006,3.66,1,0
06019005701,0,4,0
06085509108,1.66,1,0
06097153600,1.17,10,0
06029002301,2,1,0
06083002402,1,1,0
06061020602,1.83,1,0
06041119100,0.67,1,0
06019005100,0.83,1,0
06019005602,5.17,1,0
06019005907,0.17,1,0
06001451601,0.5,1,0
06097153600,0.66,1,0
06079012402,6.17,1,0
06041121100,9.5,1,0
06057000502,0.33,1,0
06081610202,2.83,1,0
06077004106,1.5,5,0
06077003900,2,1,0
06085502800,5.83,5,0
06019005701,0.33,10,0
06019005203,1.33,1,0
06095251901,1.17,1,0
06097150100,1.5,1,0
06085511909,11.16,1,0
06001451403,1.49,1,0
06041119100,0.16,1,0
06095251901,1,1,0
06033001300,0,394,1
06033001300,0,647,1
06033001300,0,29,0
06029000909,1.49,1,0
06033001300,0,1,0
06033001300,0,1,0
06033001300,0,1,0
06033001300,0,487,1
06033001300,0,1,0
06033001300,0,1,0
06033001300,0,1,0
06033001300,0,1,0
06081610202,2.5,1,0
06033001200,0.84,1,0
06013382000,7.67,1,0
06033001300,1,2394,1
06077003900,2.5,3,0
06013301000,2.33,1,0
06113011500,11.17,188,1
06033001300,1.17,1,0
06019003202,2.17,1,0
06089012400,0.34,1,0
06061020602,1.5,1,0
06045011200,19.67,1,0
06041128200,10.5,1,0
06013352201,0.67,1,0
06075025702,3.33,1,0
06055200703,6.17,1,0
06075020401,0.83,1,0
06019005701,0.5,10,0
06087120900,0.99,1,0
06081606000,0.66,1,0
06085507301,15.16,1,0
06061021902,1.67,1,0
06083002402,11.66,1,0
06095251000,2.5,1,0
06095251000,2.33,1,0
06081613000,1.16,38,0
06083002402,3.5,2.5,0
06001450101,1.67,1,0
06001435800,4,1,0
06077003900,11.33,1,0
06001437101,0.33,6,0
06023010200,0.66,1,0
06039000603,1.16,1,0
06013355108,2.67,1,0
06109002100,1,1,0
06047001401,4,1,0
06043000301,1,1,0
06001422300,4.5,1,0
06081613800,0.17,117,1
06081602500,0.17,1,0
06019005512,1.17,115,1
06083002402,3.67,1,0
06053012200,1,1,0
06053010606,0.83,1,0
06023000300,0.66,1,0
06029003803,0.99,1,0
06095252904,1.33,1,0
06033001300,0.66,1,0
06041133000,10.16,3,0
06033001100,0,1,0
06013337300,0.83,1,0
06013329000,3.5,1,0
06013331000,4,1,0
06029003123,1.67,1,0
06033001300,0.5,1,0
06053011304,0.5,1,0
06033001300,1.49,1,0
06097153706,0.16,1,0
06029003112,2.49,1,0
06029003900,10.49,8,0
06055201402,9.5,2,0
06001404200,2.17,1,0
06009000400,0.83,1,0
06113010401,2.84,9,0
06075042602,1.83,1,0
06053010400,3.17,1,0
06031000405,4.67,1,0
06101050603,0,112,1
06053012402,0.67,1,0
06075017700,1.83,1,0
06053011801,1.5,1,0
06061021304,0.66,18,0
06061021304,0.66,1,0
06101050603,0.16,62,0
06101050603,0.16,1,0
06019005409,1.66,1,0
06031000405,3,1,0
06031000403,3,1,0
06061021304,1.33,14.5,0
06011000400,3.34,1,0
06107000301,10,30,0
06085502202,1.17,1,0
06053011101,1.83,1,0
06045011600,0.99,1,0
06031001300,5.32,1,0
06087121700,3.33,1,0
06001404800,0.5,1,0
06033001100,1.5,1,0
06081605000,2,1,0
06047000802,4.17,1,0
06061021304,0,1,0
06101050201,0.84,1,0
06013373000,2.5,17,0
06029001300,0,1,0
06001407400,0.66,1,0
06053011204,2.67,1,0
06097153704,9.33,54,0
06023011200,21.34,1,0
06001421500,1.66,249,1
06041121200,0.5,1,0
06029003500,3,1,0
06001421500,1.33,1,0
06095251100,1.5,1,0
06047001502,2.34,1,0
06097153600,2.5,1,0
06097151100,3.66,1,0
06019006202,2.16,1,0
06041119100,1,1,0
06077005206,8.17,1,0
06057000600,0.83,1,0
06081607500,0.83,112,1
06019000901,1.33,1,0
06053014201,5.83,1,0
06039000108,2.17,1,0
06001433500,2.17,1,0
06029002815,1,1,0
06085508004,0.16,1,0
06043000302,0,1,0
06097150204,0.67,1,0
06013324001,1.33,1,0
06011000400,4.84,3,0
06081613800,0.83,1,0
06001430800,1.5,1,0
06029000905,0.5,1,0
06113011102,0.67,1,0
06081607500,0.67,112,1
06085508704,2.17,1,0
06013345202,0.17,1,0
06053014500,0.83,1,0
06041132100,0.17,1,0
06057000600,1.34,1,0
06013346102,1,1,0
06075020800,7.5,111,1
06081602200,0.5,1,0
06001407400,1.16,1,0
06001450200,4.83,73,1
06053014105,8.33,27,0
06013308002,9.16,34,0
06039000106,0.34,1,0
06007001000,6.84,44,0
06081607500,1.33,112,1
06047001301,0.17,1,0
06075020800,6.5,1,0
06001450200,0,1,0
06007001000,6,46,0
06085511911,2.5,1,0
06087100600,0.34,1,0
06081605500,2.5,133,1
06081605500,2.33,73,1
06041121100,3.17,4,0
06085512001,2.33,75,1
06001440200,1.66,1,0
06013313102,5.32,1,0
06077005307,1.5,1,0
06001422800,7,409,1
06019007201,1.67,108,1
06013343001,4.84,39,0
06085512402,0.17,10,0
06075047802,1.01,1,0
06013343001,1.33,1,0
06087120200,21.83,12,0
06087120200,0.16,1,0
06087120200,0.16,1,0
06055201700,15,11,0
06095251400,0.67,1,0
06085512200,0.34,1,0
06029001802,0,5,0
06085512200,0.34,1,0
06095250105,0.67,1,0
06085512200,2,16,0
06089012101,0,1,0
06089012102,7.67,42,0
06033001300,3.67,37,0
06097152000,5.67,38,0
06075025600,5,56,0
06023010700,7,110,1
06023010700,0.17,1,0
06075015802,0.5,1,0
06023010700,0,1,0
06023010700,0,1,0
06023011000,0.5,11,0
06023010700,0,1,0
06077004704,1.16,1,0
06085511704,1.66,1,0
06109003100,6.17,6,0
06081600402,0.33,1,0
06055201402,1.34,3,0
06013386000,23.67,1,0
06055201402,15.33,59,0
06079012304,0.33,9,0
06029000507,4.67,2,0
06029005103,14.17,1165.5,1
06019003803,6.83,1101,1
06081601902,7.5,32.5,0
06033000801,1,16,0
06013339002,4,3,0
06087110600,18.01,20,0
06089012603,1.5,5,0
06089012603,1,1,0
06089012603,1,3,0
06081608700,1.67,2,0
06029000102,3.17,1,0
06033000801,0.17,43,0
06033000801,0.17,16,0
06033000801,0,17,0
06085504318,0.17,1,0
06077004703,0.84,3,0
06089012603,0.84,1,0
06101050601,8.67,59,0
06055201900,1,1,0
06055201900,0.83,1,0
06055201900,0,1,0
06101050601,2.66,1,0
06029000101,0.33,1,0
06055201900,0.33,1,0
06055201900,0.17,1,0
06055201900,0,1,0
06055201900,3.85,89,1
06055201900,0,1,0
06013382000,4.35,1,0
06007000104,2.5,19,0
06077005207,7.34,1,0
06009000121,0.33,3,0
06013355108,2.34,8,0
06013313206,2.67,1,0
06087122201,0,3,0
06087122002,0,1,0
06087122201,0,6,0
06087122002,0,3,0
06087122201,0,1,0
06087122201,2.5,1281,1
06087122201,0,1,0
06087122002,0,1,0
06087122201,0,1,0
06087122201,18.5,257,1
06087122201,0,1,0
06087122400,3,1,0
06087122400,3,1,0
06019005000,2.34,7.5,0
06089012603,12.17,23,0
06041132200,10,8.5,0
06087121200,0.84,1,0
06029000507,0,2,0
06061020601,0,1,0
06017030601,0,1,0
06017030601,0,1,0
06061021604,0,2,0
06041107000,7.5,1,0
06061020601,1.34,56,0
06105000300,6.33,146,1
06061021604,2,26.5,0
06061021604,0,1,0
06019005000,1.33,1,0
06031001300,8.67,1,0
06017031100,8,2,0
06005000303,1.51,15,0
06017031402,4.33,4,0
06041132200,1.02,1,0
06017031402,5.66,27,0
06017031406,9.16,21,0
06019006502,0.34,1,0
06023940000,2.66,1,0
06087122002,4.49,2,0
06001406500,0.5,1,0
06107000202,0.34,1,0
06019006502,0.32,1,0
06045010300,4.32,9,0
06055201900,0.32,1,0
06055201900,0.32,1,0
06055201900,0.32,1,0
06055201900,0.16,1,0
06055201900,0.16,1,0
06055201900,0.16,1,0
06055201900,0.32,53,0
06097154100,0.16,1,0
06055201900,0.16,1,0
06055201900,0.32,1,0
06055201900,0.32,1,0
06103000200,0.16,2,0
06013355108,4.82,4.5,0
06099000101,3.16,1,0
06005000101,1,1,0
06057000702,0.68,4,0
06089012603,7.17,213,1
06089012303,0,2,0
06089012603,7.17,732,1
06017031302,5.68,1,0
06089012400,0.19,2,0
06019003104,0.68,4,0
06055201900,1.5,89,1
06077004800,4.17,1,0
06089012603,5.5,15,0
06019003900,3.5,2,0
06061020602,0.68,3,0
06019005602,0.5,5,0
06085512037,7,6,0
06055201500,4,6,0
06055201402,1.34,12,0
06097153706,1.84,21,0
06007002601,6.34,3,0
06085508101,0.84,30,0
06039000201,7.48,25,0
06081604000,0.81,1,0
06061020501,4.14,1,0
06075017700,0.49,1,0
06103000200,0.99,1,0
06001403502,11.98,93,1
06001421500,8.15,4,0
06045010300,0.81,1,0
06013380000,0.15,1,0
06039000800,0.99,1,0
06013382000,5.33,8,0
06077004600,1.33,1,0
06017030601,3.66,1,0
06041111000,7.49,5,0
06089012400,0.16,1,0
06087122100,0.83,1,0
06009000503,2.33,1,0
06097151100,2.67,128,1
06091010000,0.34,282,1
06091010000,0.17,1,0
06017031301,1,1,0
06061021902,2.17,8,0
06017030602,0.67,1,0
06081605600,4.33,1,0
06017030602,0.34,1,0
06019001500,7.09,16.5,0
06019001500,0,1,0
06081607701,1.84,1,0
06097152300,2.17,95,1
06019005805,0.33,2,0
06055201402,3.16,1,0
06087121700,5.33,24,0
06019006502,0.16,2,0
06097150500,1.5,3,0
06087121700,5.33,2,0
06089012603,6.49,2,0
06019004302,4.49,12,0
06029002200,2.32,1,0
06095252903,4.16,1,0
06045011102,3.16,18,0
06079012304,1.66,3,0
06097151900,1,1,0
06061020601,0.5,1,0
06017030601,1.66,1,0
06085503709,14.16,12,0
06055200704,3.33,70,1
06085506304,1.34,1,0
06007003002,0.66,4,0
06055201402,2.83,3,0
06081613300,11,977,1
06075030400,2,1,0
06055201102,5.5,3.5,0
06053010102,5,10,0
06045010600,1.83,1,0
06087120600,2.33,1,0
06001409300,2.83,1,0
06013360101,1.34,8,0
06009000400,2.67,6,0
06109001200,2,1,0
06085512508,22.5,129,1
06023010902,3.83,1,0
06081607701,1.34,1,0
06089012400,0.5,2,0
06055201700,69.34,2,0
06087120500,5.17,1,0
06039000503,0.83,1,0
06057000102,1.17,1,0
06087123300,3.83,1,0
06095252606,0.83,1,0
06089012601,1,13,0
06061020200,0.33,1,0
06053012502,0.17,2,0
06081609000,6.83,1,0
06041114100,0.32,1,0
06041103200,3.16,1,0
06095252702,1.66,2,0
06087122400,3.83,2,0
06083003102,2.5,8,0
06019001700,1.66,1,0
06095251000,1.16,1,0
06061022013,2.66,51,0
06017031406,68.99,27,0
06085509109,8,19,0
06083002006,1.16,3.5,0
06097150306,2.66,1,0
06085512200,3.33,4,0
06075030400,1.66,1,0
06001408800,2,1,0
06013355108,3.33,100,1
06079011200,4.83,4,0
06055201102,3.17,1,0
06009000121,1,1,0
06097151311,5.67,19,0
06075033000,3.17,44,0
06013303103,2.34,1,0
06029001202,0.67,1,0
06001403501,0.84,1,0
06085512602,7.67,22,0
06055201402,3.67,1,0
06081609603,1.83,1,0
06101050900,3.17,5,0
06077003311,2,1,0
06023001000,2.33,111,1
06017031302,3,2,0
06077003803,5.67,1,0
06053014700,4.33,1,0
06081605000,6.34,24,0
06087100300,0.84,1,0
06053011204,1.17,1,0
06013302008,1.34,1,0
06079011101,3.17,1,0
06001407800,8.17,45,0
06081602300,0.83,1,0
06107004300,3.5,1,0
06009000503,2.66,4,0
06009000400,1,1,0
06019006403,0.5,1,0
06113011400,1.33,1,0
06047001005,4.83,12,0
06081607500,6.33,55,0
06077004600,2.33,1,0
06097150304,2.16,12,0
06091010000,6.83,21,0
06005000200,3,1,0
06001407800,9.33,12,0
06007003700,3.67,9,0
06101051100,1.5,1,0
06077003403,2.33,1,0
06089012601,0.34,1,0
06099003400,3.17,1,0
06039000108,3,1,0
06019006403,4.84,20,0
06053011900,4.34,10,0
06043000400,2.17,5,0
06087121000,32.83,8,0
06055201402,2.83,3,0
06019005805,0.5,2,0
06053014201,0.17,2,0
06019003104,2.17,9,0
06061021802,3.17,1,0
06029003204,3.5,2,0
06077002100,2.83,8,0
06013365002,0.5,4,0
06085512200,0.34,2,0
06081608300,3.5,1,0
06095251903,2,1,0
06083002006,1.66,1,0
06047002000,2,3,0
06029003304,7.33,1.5,0
06085512200,3.16,1,0
06087110600,2.83,48,0
06033000100,0.83,1,0
06053013500,1.5,1,0
06031000402,3.66,3,0
06019005517,1.83,1,0
06097153704,0.33,5,0
06079012304,4.34,1,0
06001406201,0.33,1,0
06029001500,1,1,0
06087120700,3.5,8,0
06087120200,12.66,1,0
06013348000,1.67,1,0
06053010306,2.33,1,0
06109002100,0.33,12,0
06085508505,9.67,25,0
06013314104,0,1,0
06041111000,4.18,1,0
06053011102,3.17,1,0
06047000801,0.5,1,0
06001422000,1.5,1,0
06039000103,0.83,1,0
06081612700,0.83,1,0
06101050601,0.16,108,1
06033000701,1.83,1,0
06029006201,1,1,0
06085506801,4.33,1,0
06001433000,1.33,1,0
06019005801,4.84,90,1
06041106002,4.5,1,0
06041132200,0.66,1,0
06045011200,3.5,4.5,0
06069000100,1.16,1,0
06081604800,0.83,1,0
06107004300,1.67,2,0
06055201900,2.67,1,0
06017031301,1.67,1,0
06101050601,0.34,24.5,0
06075020900,1.67,1,0
06101050601,0.34,58,0
06045010600,7,233,1
06045010200,0.83,8,0
06041113000,0.83,1,0
06087122202,1.33,1,0
06075061000,0.33,15,0
06053010202,8.68,1,0
06047002600,0,1,0
06039000201,4.67,1,0
06077000801,3.17,1,0
06019005906,2,1,0
06013334200,5,1,0
06019005801,0.83,11,0
06085506501,5.33,1,0
06089012400,0.5,1,0
06001442602,1.83,1,0
06007001400,0.34,1,0
06001420500,1.34,1,0
06115040100,0.5,1,0
06085505800,0.17,1,0
06077005403,1.17,1,0
06113011206,7.17,457.5,1
06085504504,1.67,1,0
06101050102,1.17,1,0
06019006403,9.67,1,0
06017030804,66.83,1,0
06033001100,3.5,1,0
06093000500,2.67,1,0
06075023400,0.33,1,0
06089012601,2.33,1,0
06081600100,1.33,1,0
06109002200,1.67,1,0
06019008200,4.49,1,0
06089012303,1.5,1,0
06053011204,2,1,0
06085507703,5.83,1,0
06053011900,2.5,1,0
06085512602,0,1,0
06081610203,2,1,0
06075030800,1.33,1,0
06087100300,2.84,1,0
06023010102,2.17,1,0
06115041100,3.84,1,0
06075030600,2,1,0
06009000503,1.33,1,0
06053011502,0.16,1,0
06075010700,0.5,1,0
06085504001,0.33,1,0
06085500200,6,1,0
06007001100,1.5,1,0
06095253108,2.33,4,0
06005000101,2.67,1,0
06081603300,1.33,1,0
06045010200,2.51,1,0
06075012901,1.67,1,0
06097151307,1,1,0
06057000104,1.51,7,0
06019008402,2.17,1,0
06013313206,3.34,1,0
06041119100,1,1,0
06031001402,3,1,0
06041132100,0.33,1037,1
06115040700,1,1,0
06075030302,0.34,1,0
06077003108,1,35,0
06013371000,1.5,1,0
06055201700,1.17,1,0
06077003108,0.83,59,0
06047002000,0,2,0
06029006202,0.5,3,0
06017031200,1.01,1,0
06109003200,1.01,1,0
06079010701,2.17,1,0
06085507302,2.33,1,0
06077003108,0.83,1,0
06085503121,1.67,1,0
06029006401,0.17,1,0
06085504002,0.67,18,0
06089012603,5.84,1,0
06075020700,0,92,1
06075045200,3.5,1,0
06079011600,1.33,1,0
06087122400,2,1,0
06053011502,0,17,0
06081613502,0.67,1,0
06019005203,0,1,0
06019005805,0.17,1,0
06007001704,0.33,1,0
06017031402,1.34,1,0
06009000501,1,1,0
06081601400,0.5,1,0
06019005804,1,6,0
06079011001,1.5,20,0
06013357000,1.34,1,0
06075026303,0.84,1,0
06077004106,1.34,2.5,0
06085508401,5,1,0
06095253300,0,1,0
06001441100,0.67,1,0
06013382000,4.34,1,0
06055201402,0.33,1,0
06013354001,20.67,8,0
06041102202,7.66,1,0
06013381000,1.16,1,0
06013367200,2.49,7,0
06101050701,0.66,1,0
06053013300,0.5,1,0
06077005122,1.49,1,0
06085501102,4.82,1,0
